,title,text,stars,label,language
4148,gAAAAABnUH4NYhorot1JjiXb3C2IyieK9BcdFXnIGdtzFUQ2ZKmCTcMHyihZOAgOchZHlFNgYizp4_dIp7ell76TmagsfRRE79bBDf8dL5lWBzdky6ze1FE=,Great,5,1,
4149,gAAAAABnUH4N4HQlvq7L62jX6pEY_BoZtzhxSOkkHx37HRGe3JF8Pt7-sFcKjH2vFyalhK-U51B9p_d2LqVrtrg4HPYIkpzTuQYO14lj28_WTCWORpQqrMo=,"Mega pizza dely ibrahim ,le meilleur de la sa chaîne, situé en plein centre de dely brahim, dispose de stationnement à proximité, se constitue de trois niveaux dont une terrasse avec vue panoramique sur la région, une déco très originale,dans un thème voyage et conte de fée.
 Un menu pizza et tacos ,moi j'ai préféré la pizza sauce fromagère,un goût unique.
 Les prix aligner avec la concurrence (mérites par apport au goût et au service)
 Perssonel agréable et réactif.
 Mérite le détour....",5,1,
4150,gAAAAABnUH4NYB5KKNCLanCn_GvGrmQXYRafRRLxaeaoEv6Thew3Zigy4L-gucBKrSK39D2DGe_lwvD0qj8VCldMR-x-4WgAkARdiOJBqA4paeiDjDmXuTc=,Pizza 0,1,0,
4151,gAAAAABnUH4NIDOV94qzZn9sAD4YFIkdhOt2Ius0oSX-TZOem91xKL_dVVE8oFO6YDxC7CgCS9Nxzwvb405Kwo7S6Akva-FlQyMvobBSAmNnCRrVtmxPREw=,Meilleur service,4,1,French
4152,gAAAAABnUH4NgednoupGf84gqsYMYitBet4A3s7C9qReKkly1KnNQg0aWh2tP3XCZ2rPjEcgNsprfQNUyB27lbG-q_OLDFm5mL-xjjp_vI95KjY998XNWzM=,So good,5,1,
4153,gAAAAABnUH4Nzk1C1eMw3yxRy3YbfjtOxELyw0Y_ZnwKgjZRE6YHxIrmf6UW66o6VT1xO3HKj8ytJtS4n0GaGbe9UHAsCs1x1xA5hPzXEj4wPmipjYgKugo=,Accueil chaleureux… endroit très propre avec deuxième étage spécial pour les familles …. Le grand plm tjrs pour ces endroits situé à Alger c’est bien le parking … mais malgré stationnement été vraiment loin … mais ça mérite en fin de compte … bn continuation,5,1,
4154,gAAAAABnUH4NnRbHyeZ_WUWBGTUUHY9GodgemFcJSo7JlruDnROSJgu10Rp-cgRXIch5HQkZ0wN7lC4hrukJEEY_r7_ucMXTQavxk5JnmKc_rgxsF06eBDQ=,"Took too much time to prepare our order, and the service is overpriced for both the taste ""which isn't the greatest"" or for the staff ""not very welcoming staff""",2,0,
4155,gAAAAABnUH4NL_V-4y-WJal1bOH5P1cZAdZEV9vLUZC7r169pIP8M3s0PTd1To2daWCbZa3KeGOqRhrxfTPi35_5zmihSR0ES1IqHWQD7eMjDfI7O0pUs3s=,Bon,5,1,
4156,gAAAAABnUH4N5A90HJ1mY-UvosPxSF-O6-UATxWqbMiFMcpkoKzzB273YGZm6ww5Uy4kNcCZbBWigma1wi3BhWxdr5ORfASqAU6Vtn5eCYS2JTanE3c7Vm8=,"Méga pizza Dely Brahim, je connais,j'ai été bien servi et étais content de la qualité du produit.
 Merci.",3,1,French
4157,gAAAAABnUH4NQiDk9Nwj7pvlsjFuTaNl7MUb84w3Iz0GT04eSse2qNKnUzc20hzKEDoEjbobatN5jUa8BqDXWt4uv8KzR_ADT3Ghf_rzCqZssGJgzQJ7edU=,"Tasty food and fresh juice at a great price. The fries where perfect and delicious, too. Thanks to Abderezak, we were treated to a pleasant evening of attentive service.",5,1,
4158,gAAAAABnUH4NywgBhuMSoJYjRGD72eH1tEbWkZmUGogg_d7WqMX7fASVDfYNcwqnozEOmyPIJ2eZNVCY6XcWJcbd2OZolMDVSEafjl2r1-cvm8gd92gXxF4=,Trop trop bon+ propre..allah yebark bonne continuation inshaalh,5,1,
4159,gAAAAABnUH4NsVqAxEvw_vv2V6c90BGEuSBeGdGqqm6as1cbP6P162at3_4q2hFhFo0RtmYTvSk6y3sdqwFqid-Jv4GKwoeGr_EK4yzscD4XYff1-IBzkhI=,Leur sandwichs sont bons mais ils restent extrêmement minuscules voir nano pour mon estomac.. rapport quantité prix il ny est pas du tout voir a des années lumières.. tant qu'ils ne diminuent pas leur prix je n y reviens pas,3,0,French
4160,gAAAAABnUH4NhNnBvKmHPcqp5F3Yr57jPrv8gJvYLaKV7juGDLVZNyCi0q8lOuU4tNhvynWSwcuDbHk0HJBtTF1sufafhvN0B_hi5DSnACvwCZDnSFF0uAc=,"J'adore, c'est trop bon, les serveurs sont très gentils, et le cadre très agréable",4,1,French
4161,gAAAAABnUH4N2rsygUSbDp1At8NF5VZTgrYeIYkLLuJYHdbJ7G7xos2NVkUa0JO-uy5YVYUZLJxlJelzklRVF7k6fKWQzjGGZL5GRMw_0jflZEUqflFbJeo=,"One of my favorite places in Algiers to eat delicious sandwiches and food, the place is calm and well decorated , besides I really loved the concept of ""take a book and leave another"". For the prices I think they are a bit high .and the thing I didn't like was chips (french fries). But I had a good time there and I recommend it .",4,1,English
4162,gAAAAABnUH4NBldq8P_XSNKCagAgpcTUTQwaMuFqIunyBZcwHChZOyfM1XiN5pdAVvZY0naiuut7Pi4t_jfU5eMK5mYTeY0OKicgX30ruNpZaIh8XMm6jGY=,"I love it, one of my favorite places in Algiers.",5,1,
4163,gAAAAABnUH4NOrukjMMxNR0j8S5cM8ZLVM8uYR-2O2HarztoqGmpVCDCWDbb5wmd57rm_rU1qx2Cn-nrWNdCzlkcSdN5vjP2gzr9lcg8aTdtW6v-9XMZCKk=,Ras,3,0,French
4164,gAAAAABnUH4NHRNSwb0Juyx8n4bm_OVE4k3LLLqxSZopdqyhMuqY-mbbpA7RlYgaqMs3I02JwR6qScBQ4U-TgUGm8lyZjYu7rClPonySemSJwrgRoNE_iiw=,"Bien, il fait parti des meilleurs abracadabra.",4,1,French
4165,gAAAAABnUH4Nh8M9bAm-ALLTIibf2bvlcBZbd7GZMu4CTgaWMF9RcoKemC71eJ8icmpOsIMJifS9ri4Yv2hlVRkprsIann9LbYtXcAaQzFwamCg9Ja-Zw4A=,Très bonne sauf quand il est bandé de monde,5,1,
4166,gAAAAABnUH4NY7AJjWxiZGd2xR-h6Qb6-S0jsdmAkWHeyQoWcNin9iohIYunYaBUfnTPIyIHDunc73Y5vbCYgMqXxpv-LmexjWAinUAlcs7shTG-jb0sqmQ=,Prblm stationnement,4,0,Darija
4167,gAAAAABnUH4NaLPkruu0Ella5wQAx_uVVJnzUM0kCD64sQ_L_NK7g0xTdPaaMRg3jkTgVSclvI8cRgEGjN360m_FLZbiO90gsw==,جميل,3,1,Arabic
4168,gAAAAABnUH4NQ_TbBX6_RT-sEp_7tignadrfRF4cz1iz8Ubak9zlfXx2yNbwL3-qbmAQB7rRr3rJTXNGBL6KH9X1WCqCQL9SPQ==,Lezzetli yemekleri var ve servis çok guzel,5,1,
4169,gAAAAABnUH4NShZWbWL-Betk5agsEHPQcr-Gy-2JXujyNLUuMsdJv4BXeYpYAppiDGrJ4bekRarM6JMxRbarjQMJ8n0Qb0zeyQ==,Very good place to have fast food meal with an average price,4,1,English
4170,gAAAAABnUH4NKMb-uL-z1riXSMppa7XrUUOuQIZ_QiN71hLGiRX1qbMX4PPRJlIVVsEzrIRtJFu_r8M5_mbWtlo_P5yFCxifZg==,Best in town for quick snacks,4,1,English
4171,gAAAAABnUH4NHUW1AuIZBLw16VDMLPDVbrVy422mOEYx0jQ_TsZLnbvnj97IqZvL0yN_i9KWU9SMz2G8Xy-KT-9gB6R6b8iGcg==,Speedy food,5,1,
4172,gAAAAABnUH4NlmoUoNqCjtvkTJSTBcrxLLjnx523WVtwOrt9EQbbF3CtMGwe29mWutX6k0NeBUIyEyzBzuVLHxz7KFmRk4-2sw==,Mliha lmakla mes makomch speedy toooool,3,0,Darija
4173,gAAAAABnUH4NyKf6loyRCo9JIuIJVpyQk790fmQ9y2bVDD21Yer6GyHGeWYUph49CfX0TX3kjh8hZK3rZte3LGWU-sAa_rwOQgoI9kW-ROjXVuLUmX41eLY=,"Service lent, comme partout pour être honnête. Je reviendrai plus ici trop lent.
 Pizza ordinaire, normale pas extraordinaire.",2,0,
4174,gAAAAABnUH4NcNeOla9dXHsWLVg0bncBJyGyIc1VNctekWj9nxUd34gQzmaQRH0T1o2viaVuB7xxviedo8sf9in29TWRB8By-opAtpiSdo4sDurCto9oVwU=,"The infrastructure seems well-maintained, but excessive noise from the music can be disruptive. Despite friendly staff, there's a lack of professionalism as waiters fail to guide customers to place food orders at the cash desk. Unfortunately, the food quality falls below expectations and may cause stomach discomfort. Moreover, the value for money is unsatisfactory, and there's a prolonged wait for items like small tacos and a plate of french fries, even during low customer occupancy.",1,0,
4175,gAAAAABnUH4NpGxfqSUELt4Iqw68MhbXgwF0PLYCxrZ9vEWJCn4PQAmTFrIKQunjPN47PNYkEVguoGcSdAEzQxdeMXAjMohby5_4SKWcS85RcbDmIoWp9Uw=,"Excellent endroit,équipe jeune et sympathique,je recommande",4,1,French
4176,gAAAAABnUH4NOcAT0N2oBVlnHSGfLUWaU-vhObku8hMJENphmnIfvkdsCalkuppk-LE4gx__HRaTR1NnliMIUEGtuqT9hhc4XQ1rqi1ISLeu-02Q0mtjN1s=,"Megapizza séduit par d'excellentes pizzas, proposant une variété alléchante. Les délices sucrés complètent l'expérience gourmande. Le stationnement, bien que moyen, ne ternit pas la qualité de l’expérience. L'accueil, généralement bon malgré quelques attentes occasionnelles, contribue à une expérience globale satisfaisante. Un lieu où la qualité des produits se démarque au sein d'une offre variée.",4,1,French
4177,gAAAAABnUH4NyR0-Jk-ryoJ-sj5AgYfeLqAG7ab5-v7amHu4Ch5jieMKuqo1mZ0Ox4XUNjl8j70_DODFrLydX9EagM99P69nCi7DFBDdNLq-gXkZxEFCZF0=,"J'avais pris un cheesecake et un jus de citron 
 J'ai aimé",4,1,French
4178,gAAAAABnUH4NtKF81c64DxpU5k-gumSj1Z-J0V9J3vRMHMbpBwP10Hz3hqhu0Li9JklqHiurdfZJZO9PpladN5XHM_22Zhvx_Z5X4dEwYJ_J9ht3usyFllk=,"""Mega Pizza"" offre une variété de pizzas appétissantes. Les avis locaux soulignent souvent la qualité des ingrédients et la générosité des portions. Cependant, certains ont noté des variations dans la rapidité du service. En général, c'est une option populaire pour les amateurs de pizza à la recherche de saveurs riches et d'une expérience décontractée.",4,1,French
4179,gAAAAABnUH4NYPzBBVJ83VUFt7B9vDSGI_0bSGuMeeG29TJe0ZVRljv7HPymsAE00hlNN2UzlVR5mQVVYfoNwQ7uHf9jVLqZ348tDFbPvPYFVWPSdXSliug=,I love there mega pizza but it’s not the best,3,1,English
4180,gAAAAABnUH4NXpykdEhhiBXe6ApduOYwcH68nEbbtpCIjOC3W0Kj2TSwJRcm2NuZXv2qrAWpRz9mtCP6vU-KhBUm9TuNLKdYC8BsJpLVxv3g5sB5zmV6Akg=,Catastrophique,1,0,
4181,gAAAAABnUH4NJj_7aERPiYVD0L5EmLDX5nYBivDFiQ3p1UeKGUv6bGFEJjW2cU9A0KUiAiXL_ajFIWINzCg22zGdBxehWRBvs3635a8ZrC_Y5EP-1jkn-l8=,pas mal pour être honnête,3,1,French
4182,gAAAAABnUH4NQPZBWvruLUCKSXs57jP4Bu1qBK1b1TYpdMsfDS_XI7-Qr1vH05UndNZ1D1fqEYzQkvx_sfknSEK38EmcKGaIpVGKriqA1OFTfYSRJ9Rz2NCM39jVbS_43F8mDSsgmsyPn-FuFQ5WBlbQPuPpBtkQMC82K3GyURopqFHjzUHfamE=,مطعم رائع جدا,5,1,
4183,gAAAAABnUH4N8rw2Rj9irTRTINCzyHICNf6XhYYIWCNz3NpjiyuE3JpL_qmpr52MNV3hMZlVlBxOj9kRvagwC7FuKZEgKCrJcHWme9pB2HIy_qA2XvGKAU5iktecQhDhQDlU3BMHOVRHXvSS2tGM2UzlECNe7w7f3bGVOLN7HmFyV0qe5V4-a3w=,"Leur chawarma est degueulasse, contient très très peu de viande . Et les plats aussi bofbofff, à part les entrées froides qui sont. Bonnes",1,0,
4184,gAAAAABnUH4NLwysUfOQ4en2o_teAv14hNLFE4RGm3MtgN51Oe5pr1TKaiX4nYwHxnSVPQiRYI2T8_5i0sh_xZkqn2cWSrINyTq_dAW40yR_WvOpkEDMD8JkwSA6RUL8LdfencfMyVZQOo7IWtuAULsU4R3hfyCjFMgZPjoBDUDr9c8LPPZxrj4=,Tried it twice this year. It was acceptable and satisfying,4,1,English
4185,gAAAAABnUH4NciMPNZC8QYLO4BTGWQu8fDw7C1PYDYIVSagt3wBoFSB2v1c118VJUgOgO4Fon7CX9HK1Y5hVvgtMkUQ96tKJE0VzKp5by5MkL8XPesuB2ABgDTIzvBXVBfGvkEkh_REYX9oFQcidWxoE6lVpR7pDY3b303DNgWcfqqmecFlDY40=,La nourriture excellente surtout le shawarma et poulet krispy aussi cordon bleu. Les serveurs sont très gentils et rapides aussi y'as de la music mais pas trop fort donc c'est bien. La nourriture a beaucoup de goûts et c'est en bonne portion en plus c'est un prix super je recommande,5,1,
4186,gAAAAABnUH4N4THIkCVVrnuto6nsnPTdvUPB5gHY6xPgFRCWbHxJVLo_eNU0opJ2Y5c-O7L1Qi27rlBB1ZHzSM3CXT3AEJDc6OZ03jblJOW4MxaVQ6vaDCJHf2sCpXLBtvlgkENvv5U9r-wDhnfnvdKE8dE7zUGF5cjMDM7Za3IFanwMUgFbCVM=,السعر مرتفع .. الأكل بنين .. صعوبة في ايجاد مكان لركن السيارة ... يوجد محلين بنفس الاسم .. الذي في الصورة المرفقة هو الأفضل,3,0,"{""choices"":[""Arabic"",""Darija""]}"
4187,gAAAAABnUH4N6cqjZukvB7GaDFBwcVahXOFaN1jXiSgh6AAjGSdnAsFXvjObJV3xDf_cX-x2scPqe6rAenBjDXuS9VcY5q1Bikx2FZWOEtIN0LTysDmL1pkxCTNBXfs6U-7_-wUpWFuOMgliOxYVv0yALHFipuFiQSplaNTAp7Z9ZyQw0Kn100A=,استقبال سيئ خطأ في تقدير طلبية لم يرغب في تغييرها وبعد النهائي من الأكل ذهبت ادفع الحساب فإذا بالقابض يقول لي ان حساب 3200 دج فقلت له انك أخطأ فطلبته بالفاتورة وإذا بالفاتورة 3100دج حدث ذلك يوم 21ماي 2024 على ساعة 12,1,0,
4188,gAAAAABnUH4NDSqT-G-lmAiTYsWHy3BgIDpaaIMH_BGbrmFcB8T6X7ZnucUhpOLUDTwsoOarFPadYAqULZmHtQTakcMS84Mtt1-hjfhUEEwJZvWXIjShCHWzcHT7c441VXYwrrk06xSa01FyvafSvDcPmMi3UX3lPL0plgraRf1gDCZWeuNw4fQ=,Magnifique,5,1,
4189,gAAAAABnUH4Nx7S-mnsFNBwQKUTRFB_q5szUGaeXug4mVYyZ-7AvF3gQNUDD00sawdh3fYRACaZSORbaibIOpZqVJ6vTFIaZLJuS1FIx2J-cT2J_9QMuEjg=,Good,3,1,English
4190,gAAAAABnUH4NTKAXeLxGYbb37TpMskBSl7gYk7J_SQREgsWm5SQp4HpeWvuuHzfhVtJAeKW7ogvGfFKksonLrJzJ0-Xz3-vycw6f1sj1NGhU6VbVkuKfOdM=,مطعم تركيا جيدة,4,1,Arabic
4191,gAAAAABnUH4NcvIAjQFgGnPFVSUPuBxehBve4FiY3sAAzNn3ew0m8-kHxFQokS7hMLAX4_JzdxatRVM37tB_7LsiyBh6E9xtiZ6IkZVq6sXoXq9iXncPEJY=,Extra seulement les portions de frites sont petites,4,1,French
4192,gAAAAABnUH4NK_IK0b8a4pBPZODBB3jdhVIHUsGJtKljS62nCUrVMKqOgXnztMXqqtPHWhNfXGgs5WDDorKivP0A8R3WHZ5Eveedg-u8fsEhXIMG08d_Yms=,repas et service de qualité,4,1,French
4193,gAAAAABnUH4NXAPAsKNSS0KzBMvRPdByo9-sNmj8n9FyGAoQiCK81pu-ohbH8vCu00A1-BS3Ms3C3uumGCtjlfNvjCv2oOJLJaXCN6lmVMVl1Npgl1Jcuww=,Ils donnent les pains en les comptant.,3,0,French
4194,gAAAAABnUH4NT06G3Z1L5n74ME1_mEshazUVJQYua-MlfS4DpPzPiJl2yOMZ9NrHPL1KU-35KtOSh6KtI3DOqriDcSTuksygNwszv_zKXT2n0FXt17SsBpw=,Excellent et convivial mais les prix s'envolent,4,0,French
4195,gAAAAABnUH4NRBM02EbvA3pfs5CgrWlveN3ymxsivmD5NMWiC7SvvtTD0xTrg5_ES3K-XzzzIVUb0xvlnSho3mbtEZhMA41_ZWfcw-yjRLRqXVa28SZ25YA=,"Delicious food, well decorated. But the employees don't care who ordered first.",3,1,English
4196,gAAAAABnUH4NROr3qtEx1RRzg3t61LsOOr9AERtPGYlhTA1Yh7ry3G9GxWZbhhPZ-omu0n5b13dzzHpsscDcav6AVk-VlR6YGA==,Bravo pour l'équipe de Speedy,4,1,French
4197,gAAAAABnUH4NfEL9p78Bc3BqiYinJwQVZlzJMAhx6alED-LovnIzJ0VRv0rDox3kzR5rRNdjl53iCpLjzD4HhMWvUZ1dpih1Yg==,Betna,5,1,
4198,gAAAAABnUH4NpWPg0d7qk0VXYX55QSHD5lYAadFKoLDmOMEFEW3SI4iXkHsY4AL0oQipQzvLj_8sLNlZm3ZyBnVywWMRZ3kX6g==,Acceptable,3,1,French
4199,gAAAAABnUH4NJ3cqadiMeLah0kSWJMSdZv7jN4d8PIBDFf5fdqAAPpXLC4Vfo2F9J-6R9RtXYP-RU19H-JN361c0mpOm6aKkyA==,Good good,4,1,English
4200,gAAAAABnUH4N7KxylhRwWCgQTxN5HJQMjP7qNWKBXR8tibIyYc9l6AyTrNczGtJM9oPYzycnJcBYv81jmYj0l3m6xF_zTq6w9g==,"Bon service, proposant une grande variété pizzas, plats, grillades, jus, desserts, serveurs souriants et acceuillants, service super rapide. bravo",4,1,French
4201,gAAAAABnUH4NcnOCs6pOhFsWmTIGKhQW2aGikfnqMs5pEJ1AbJi7uq6Td_Cz6khtmxxl7B9buRouZHvPBlNqnZOuT93wu4Wn1g==,"Tout pres de la maison , je connais tout le monde et tout le monde me connait' service pafait avec le sourir, ont mange avec plaisir et gout",4,1,French
4202,gAAAAABnUH4NFtynNhiUF1eEoER2TUnsP8pAwdcNgO6wzo3yV6KignwH-lGQStmWsukNakz_UljYYQC-taCz6-d8ewCQt9B7zg==,مطعم للمؤكولات السريعة، خدمات جيدة، إلا أن اسعاره مرتفعة بعض الشيء.. الا انه يعتبر من المطاعم المقصودة,4,1,Arabic
4203,gAAAAABnUH4NQEfu5iiL9y85X33NZAB2ZQeVqUtwpEhswXhmHXZ96E94Ft01-lF1PD-CmZ7n3jmwkG2FQLFzUJXKvWMdsHUkaXX8URl3zKWTk2Pc6TTOClI=,J'ai vraiment aimé. Votre pizza c'est la meilleure,5,1,
4204,gAAAAABnUH4NowQbuT1DJn-DW2KbyRzv76ATbi0cEjFh3tGb_RZks4K4c_XvwUOSj6QIGUuI5OFFSQ--uds86obyEThluVRyylJd1i8cMhOTvjFugi2DOyY=,"Rien avoir avec Une pizzzzza !!
 
 Unpeu de respect. Ce nom et soyez honnête concernant les fromage vous utiliser Du spécial PIZZA Napoli ( fromage Savon synthétique)
 
 Appelez sa galette au fromage pas mais pas Une pizza dslll",1,0,
4205,gAAAAABnUH4NL6wbyKxplXbZaJ9YoPhDiIZlLIBipStLtEblsN_k9LBJ7GL4D_xvIF1KxDJIQ1h0wTuPk8PduvrqsuggtHgeAGTn7nynpe8kOl9u3Z79N3s=,Very delicious pizza,4,1,English
4206,gAAAAABnUH4N4rv3kk7siIoMbo2qG1jkC2zhgdM6PcF3AlPE1glFOnbFXUjzVfE-Tdf0VGJaBLBjcIJ76f_sUfhHxuOcNv1m2JFj9B0HDMp3g0dV-QAX934=,"Vos pizzas sont bonnes par contre j’ai commandés 4 ou 5 pizzas 3XL et vous m’avez appelé pour me dire que ce n’est pas possible de les préparer avant que j’arrive, vous m’avez dit qu’il faut venir sur place et les attendre (par peur d’annulation la dernière minute) et pourtant je suis un bon client, bref un bon vendeur professionnel trouve des solutions a ses clients et non pas des problèmes.",1,0,
4207,gAAAAABnUH4NmJpQuYMkbxf09DTkE0EfaFtM9kbN3QNBO4J5MpzTAlNkxQVPvVNcZPc6BfjNx2rPq-z3FShlSjNuq86pR3LeNXE1umiI2QwvJ0mlJCxIeTA=,Thnk u,5,1,
4208,gAAAAABnUH4NcNsCj094h0O-euZWT_ChLPiVO5uQS_rQFD5Vd3WwPilJz9eLiqPc5SQXZ4DMA4FMOKpXvuAqnd2VUZb-hKGFKC0WLtJc_VF2d84rA7neTaE=,"Service client inexistant , nourriture pas bonne",1,0,
4209,gAAAAABnUH4NM9Qy22G1MqFzRoEh8nXd2QxKsvnk8KjK3mNQCdi4yhyqoCatZVGXKR_BJ1T7yO9G2ABKJk4FJO0kVc28oPynJAejrz1ZCpZfHmeYoniBPUU=,Cet endroit est spacieux et magnifique et le prix est bien,5,1,
4210,gAAAAABnUH4NeKHE3jmOjKKDC-NTKQQMN0TYcNfdsJXPU31qZn50YcAtSWNbSoVx9bVq9SfB9QxLTngEnBvfFljlMyZ-ag5WadI71ZW5GnHxOozacNLfJq8=,"Très déçue de leurs pizzas qui n avaient pas du tout un goût de pizza et la pate pas savoureuse du tout surtout la pizza boisée, en revanche la décoration est très belle et très stylée aussi les serveurs très gentils... les toilettes à nettoyer et mettre le papier...",1,0,
4211,gAAAAABnUH4N0aeMBNDpsn4G88OWgl1RVlsNIXieUNWzjwpm2irB1RZP34YMJPIh8O_GBoh9eg77vn8qYOiF7eQioe0trjOINKolM5LYx1gAu2V2NfhQlSI=,"L'endroit propose une petite panoplie de pizzas, tacos et calzones.
 Le goût, la garniture sont au rendez-vous !
 Après 4 passages à cet endroit, je peux vous garantir qu'il est à recommander pour une bonne pizza et surtout une belle ambiance.
 
 Les serveurs sont rapides et réactifs. Le service également est rapide.
 
 Le rapport prix/qualité est respecté à mon avis, en comparaison avec d'autres endroits du même ordre.",4,1,French
4212,gAAAAABnUH4NS0yqKqm0IXB2cmuT4kAhqzZqoeERxe5HmgjxGRt1ABf6IOrLqcuOqURExtGvbwq4xi4n8_eqAZ1oIrsVxiohLXlyI00i-Q2pb0TWYObtpCA=,It's cool,5,1,
4213,gAAAAABnUH4NCTAzYIyAX6kOYMuZx1FR93WVQu7cLWwhO77Nx2wbw7mXde2DahmI873426k2sgjRP0NVX1ewnHD5rj2X-oBLnF4S8HTs4Su-c4v0nbXDjQA=,"Went with the girls to watch the soccer game there. The staff were friendly and accommodating to my special request pizza. Place was clean, colorful and a good environment to spend the evening.",5,1,
4214,gAAAAABnUH4Nwnwh6ES4C-maLAB0cEnssPdagtDiRCkGH8QYB8axB6DAnFmGnTBCz8nFIGPE2vEXPmBKZGpWUlp87syQYV4QLb4xBiS6y0Zwo0bFTkdN_4d_ZqRp8tNPP3KO-pDYQn54Yuf8_oPPYuTrz0J8SZriNYz8rWNgC8SQiuMZFWO5B7c=,Excellent,5,1,
4215,gAAAAABnUH4N32k814VKiMfCRWvkgB59jXCE6ugqmsRm_yjZC93Fy6v9XbpT7qdr7huxk9CpcMrmpeT3d04nw8f0n0AShyF0MvXaE8S2HQa3UwscCDsV5_dxoLcQOfopS1bTX6OElJYGjXpww-88I77IsFCwaLMTZf-IMEkTx_wkI55Rc1roaWk=,Inutile de vous exposer à une forte indisposition digestive..ALLEZ VOIR AILLEURS..,1,0,
4216,gAAAAABnUH4NMXlyACYEo1IiBeOv6ZWlAaWehBWHf4T3BG81XMfzWOipR34EU0uG4Ie6GQYXZlPdOkAlympEBGNG0Xwz8ysH2tYLTpi58qM9KE9FO9OdmzzetCO0k_hdYvRjAbUpzJxKDnjlR1zqnPzp1vYSbzQoVnDIpHebPyKxtnDHE_W2zP4=,انا مزل مرحتش مطعم ارابيسك لاكان اصدقائي راحو وعجبهم مطعم ارابيسك ومأكولات الجيدة وموتنوعة يحصلي الشرق ونزور مطعم ارابيسك,5,1,
4217,gAAAAABnUH4Na5O0DBRFMy15ThuqerTK_r9OVhNfm2EMB23D-pPdWVQKohpMyAxcMVvwM37khM28DNju94t6NrsN0zVunGa4BCYZs7tqjV31RmRWMTgROArDQKuarZIC2AlEw2eC-VcOIRJhygJyXKGKy2TbWk66lYd-hO9p73RY4S-5r-88FhE=,Trè mal,1,0,
4218,gAAAAABnUH4NqlPYsmLQyW89FalcCFrHyMvLRE00vrwGZ2YuVxd6qUnWeeVieTwqXhGUHb56635OL1YeUMbAQaQyDuQx8-k4EFni9r0YtSHeZotHLzx6Bdu9P2gORMwgqE3U0hD-6JOf71In6GsLtSpGFr53DvX6i3OiTk35y02mj7jkESq7sZ8=,رديء جداا,1,0,
4219,gAAAAABnUH4NVKH3j9IFXkGNY1Vze3UTmA-0QLH4Cuxr0oUp1jyT2oPp3hWJtJQWOZoAnfUbyFT8ZUHIOi4js_4Amn-X_Yi5L9JIPr9nnEyklsZHNIletnyDykGknUdfRBi0o9-8AX5SlpfvCHgX-LEEbYGgMy_fBqp4f8JH7KKCei45eVofV78=,أسوء و أقذر مطعم رأيته في حياتي، حتى إنهم قد يحتالون عليك أو يسرقوا منك أغراضك، كما أنه يجب عليك التدقيق مع الفاتورة جيدا لأنها قد تكون مضخمة,1,0,
4220,gAAAAABnUH4N4URrbNv-KzdRdyNCrCWPRb-s5LlCBBhH1kQ8zA9U7nYQbimBlHWi2Apybr-z1d6jwjNTo9mUvooXu3aQj1Y_ZCu0P0TDWzJyobL-QbvKaPkLzmn3v4EgDv_GgsMXoQnjLfc93wUpBfFmdxXhSBZhIuBUWCv4uZksYMiYdiD_57w=,Le meilleur sandwich au monde sur Alger,5,1,
4221,gAAAAABnUH4NUF_eGs5UgQV1w0DLqqbUOB0tXs16dRhZmPjVE3d0NAaLej4Kcd5sChyN-CqKC7M1VjZFrQR-y8RYLqB7n3N_k7e6oaFRytmST4w6LUQWpFwOMjvSddc07aA4RJXeXEq96wehdyUGivlAAm7EeK21BdVbefl1Av88h9gFdWY4DRw=,"Amazing SHAWERMA v.close to the traditional Syrian shawerma in my country Jordan, the staff were very welcoming and professional.. the chili that comes with the meal was 5 the fluffy soft fries was a die for ....",5,1,
4222,gAAAAABnUH4NCtkrop0Bf_phqnXBYbMT41rN8Y_fh3i7mupVKbq08dhFUGWDZrqbis3_PmNRXzH7IvNdipzX1kyWJXjTsHxjGn5NH_YiPb-g5QZtaKUx-GGVyOrZMqNZlnMRjQbagymCJfiLTcGSuEiIAfXXzVuq27TaFJ_oU9BAYokO8EEwa0I=,"Je recommande fortement, service impeccables, cuisine digne d'un restaurant 5*",5,1,
4223,gAAAAABnUH4NKArlQTSKGhQso_7n_yK2o6JJJS__TQuKvMhbIuiuc1hcAGdvLZOCvWEVGtdRSp2ZoZpCYOl5ksdqwDQVdW1tH15-1G4ts1w5zGVir_2iXiRXiG2Kpl1Lo48OZhIUfoBljPE2xRvc3WFBOHi9THfM0sM5mYHb6mgcsbX4P9JWxRs=,مكان جميل واستقبال جميل وتواضح وحن استقبال شكرا يرجا زيارتنا,5,1,
4224,gAAAAABnUH4Nqoj2YVsphflM3sDMYpL-EOzUKMrsJObei2EbW2DSgkyCOl8WxyNyV7ORFOOwkae3L2VI-_ebg9wonRnd1LCoqk8Zi6YXb1wcVYyLPbcmnR8=,"Dans ma récente expérience avec la pizzeria, j'ai été déçu à plusieurs égards. La propreté laissait à désirer, ce qui est inacceptable. De plus, les délais d'attente étaient excessivement longs, créant une expérience frustrante une assiette de frite avec une seule fourchette pour 2 personnes et le souflè poulet sentait le poulet de la veille pas bon du tout J'espère sincèrement que ces problèmes seront résolus pour garantir une meilleure expérience aux clients à l'avenir.",1,0,
